" |text портал госуслуга рт отсутствовать расписание прием участковый гинеколог участок женский консультация поликлиника"
" |text поликлиника отделение гинекология талон узи давать"
" |text протяжение долгий времянуть мочь записаться прием офтальмолог портал гос услуга терминал электронный очередь кдц авиастроительный район"
" |text обеспечить телефонный связь диспансерный поликлинический отделение иметься сеть телефон отвечать"
" |text год наблюдать запись окулист запись полный ночь начинать охранять запись утро весь переполнить полходить кабинет принимать сила двое сколько илм пусть приниать талон изз электронный очередь скоро пенисонер помереть придумать"
" |text дочка год обратиться поликлиника снять одежда клещ обратиться дом взрослый поликлиника перенаправить травмпункт мочь ребенок поехать пошлый спасение зилантовский принять ребенок сказать"
" |text просить привести столб вертикальный положение"
" |text состояние городской больница худой некуда пол плитка отсутствовать стен обшарпать краска деревянный дверь"
" |text неделя мочь попасть гинеколог каб гос услуга запись врач врач записывать говорят ждать свой полик ке врач хотя работать просить наладить режим работа женский консультация вечерний время"
" |text добрый день часто нуждаться копирование медицинский бумага анализ црб сломать аппарат возможный установка копировальный стол дркб"
" |text детский поликлиника год наб челны год отсутствовать педиатр ом участок самый большой участок связь это возникать куча неудобство записаться практически невозможно просто справка стоять час дождаться уходить принять мера"
" |text снаружи красота навести деньга бюджетный потратить запись хирург весь отпуск одновременно неделя вперед весь занятый"
" |text правило назначить прием прием день звонить дркб говорят приходить врач принять объяснение причина вопрос почему просто весь врач сказать ребенок делать должный идти"
" |text отсутствовать доступ расписание педиатр участок детский поликлиника ямашева"
" |text регистратура информировать запись открываться каждый пятница выкладывать расписание полностью занятой возможно сотрудник регистратура заранее занимать весь талон пациент прийти непосредственно больница запись читать далее комменарий"
" |text долгий время поликлиника осуществляться прием биоматериал кал определение глист простейшее мазок энтеробиоз самый простейшее анализ приходиться сдавать платно просить восстановить бесплатный анализ это категория"
" |text обратиться лор острый боль уха просидеть конец прием врач выйти сказать прием окончить ничто знать пошлый домой это отношение пациент клятва гипократ говорить давать кома полный безобразие"
" |text проходить диспансеризация университетский клиника кфу уборный туалетный бумага салфетка"
" |text протяжение сколька год поликлинник постоянно проблема интернет очень жалко мед сотрудник который выслушивать жалоба пациент который температура болезнь простаивать очередь невозможно открыть закрыть б литр неужели ничто сделать"
" |text участок врач"
" |text ржавый металлический ограждение гора больница номер необходимый восстановить лакокрасочный покрытие ограждение"
" |text визит мкдца обследование лечение превращаться ужас огромный больница маленький парковка невозможно поставить машина повезти ряд нигде парковка приходиться нарушать просить соорудить нормальный вместительный парковка"
" |text дд поставить диагноз б паркинсон стадия специфический лечение пожизненный прием мадопара поликлиника бесплатный выдача лп поставить очередь втора половина год делать целый год ежедневный прием данный лп"
" |text дежурный врач терапевт отпуск врач несколько участник"
" |text приходить детский поликлиника хотеть прикреплять ребенок это мочь записаться специалист справка оформить просто гнать туда сюда это принести весь документ приготовить весь равно принять участок кабинет"
" |text прошлый неделя сентябрь посетить поликлиника прождать терапевт час кабинет результат нулевой записаться часы система прием больной организовать очень плохо человек драться очередь врач невролог уволиться терапевт знать делать"
" |text регистратура окошко посетитель стоять очередь оказываться туда стоять идти очередь это нервировать гражданин рф необходимый развесить информация облегчение прохождение медосмотр персонал утверждать руководство против думать человек"
" |text расписание педиатр участок"
" |text посещать наш поликлиника глаз радоваться новый ремонт чистота хамский отношение некоторый медсестра врач оставлять неприятный осадка стараться посещать наш поликлиника диспансеризация заставить блондинка лор мед сестра кб просто хам"
" |text согласно фз февраль год охрана здоровье гражданин воздействие окружающий табачный дым последствие потребление табак ст территория помещение предназначить оказание медицинский реабилитационный услуга разместить знак запрет курение"
" |text входной группа территория городской больница соответствовать программа доступный среда маломобильный пациент невозможно пройти ворот больница создать условие безбарьерный среда"
" |text отсутсвовать освещение входной группа городской больница арка пешеход фонарь освещение количество шт иметься использовать назначение включить"
" |text согласно фз декабрь ответственный обращение животный внесение изменение отдельный законодательный акт рф вход территория больница разместить знак запрет выгул собака выгуливать питомец близкий метр больница"
" |text летом год переехать дом хотеть прикрепить ребенок ти ми год детский поликлиника место жительство однако отказать это наш дом список ребенок приходиться возить километр прежний поликлиника"
" |text детский поликлиника метр этаж работать освещение туалет необходимый привести порядок освещение"
" |text этаж детский поликлиника гореть лампа освещение необходимый привести освещение порядок весь лампа светить"
" |text санузел поликлиника третьемтэтаж следующий замечание работать освещение туалетный бумага бумажный полотенце"
" |text добрый день доступ запись прием врач прикрепить консультативный диагностический центр четаева запись врач хирург госуслуга"
" |text поликлиника врач невролог принимать вторник четверг пациент обращаться"
" |text добрый день просить оказать максимальный содействие проведение капитальный ремонт детский больница"
" |text мочь записаться госуслуга врач педиатр адрес ул главный участок прикрепление полис детский поликлиника филиал список выходить врач филиал дать поликлиника писать указанный участок расписание врач"
" |text переехать город обратиться поликлиника открепить ребенок забрать карточка оказаться нужно записаться участковый прийти прием ребенок выстоять очередь дежурный врач почему это сделать регистратура"
" |text просить проверить поставка готовый продукция банный больница питание вкусный весь вода содержимый питательный вещество"
" |text приемный отделение отсутствовать чистый простыня одноразовый пеленка поступать человек поочереди класть простыня сделать замечание получить ответ мед сестра ничто просить принять мера соответствующий служба"
" |text невозможно записаться прием участковый врач поликлинник спасение адрес назарбаев полис прикрепить адрес проживание павлюхин далее"
" |text полный отсутствие санитарный норма пациент который лежать стационар общий туалет весь этаж ужасный состояние стена потолочь палата трещина краска коридор кулер зеленый вода бутылка вод набрать понятно цвести"
" |text сентябрь порезать палец сентябрь начать опухать прийти сентябрь прием хирург утро посидеть очередь выйти хирург сказать принимать терапевт острый боль принять почему хирург мочь принять терапевт"
" |text большой неделя мочь записаться весь занятый"
" |text каждый поликлиника бывший весь разный живой очередь запись запись больничный систематизироваться работа участковый"
" |text указанный участок отсутствовать расписание терапевт участок мочь записаться прием терапевт невролог"
" |text замучить таракан особенно гинекология терапия"
" |text невозможно записаться стоматолог терапевт татарин услуга детский талон несколько день заходить пытаться пробить талон весь место занятый p свободно долго грузиться выходить ошибка место занятый"
" |text пришлый прием регистратура регистратор находиться регистратура позвать выйти выйти минута поторопиться идти очень медленно кричать поздний позвонить участковый врач начало кричать"
" |text неделя расписание терапевт участок"
" |text звонить регистратура говорят разбираться связываться системщик москва тип работать скоро наладить сей пора работать похоже выбор поликлиника доступный"
" |text половина год мочь записаться специалист свободный место гинеколог терапевт это нарушать право почему мочь полноценно пользоваться гос услуга записаться врач руководство поликлиника ничто делать улучшение ситуация"
" |text вообще электронный республика требовать сделать запись доступный"
" |text лежать день диагноз пневмония ребенок ночью стошнить кашель антибиотик мама сказать весь убирать мыть полый тряпка указать белье ребенок ходить мама коридор раздетый санитар мед персонал спать соседний палата"
" |text год мес лечь обследование красный пятно температура град соседка месячный девочка который танзилита передаваться воздушно капельный путем размещение разный палата отказать грудничек мучиться свой болезнь еще заражаться"
" |text поликлиника отсутствовать офтальмолог предлагать записаться дербышка советский записаться госуслуга успевать секунда запись полный ребенок необходимый попасть врач просить решить проблема"
" |text каргали чистопольский район педиатр детский врач хотя население село большой температура ребенок приходиться ехать город чистополь любой вопрос километр поликлиника обратно сель садик детский врач"
" |text больница лежать ребенок бегать среда белый день таракан ребенок просить ся домой раньщий время ночь спать ребенок очень маленькая рождение ужасно весь это просить решить"
" |text пытаться записаться детский стоматолог омс получаться госуслуга весь стоматолог занятый звонить регистратура говорят записаться госуслуга рт запись открываться вторник утро утро запись"
" |text детский поликлиника провести физ лечение ребенок хотя аппарат свободный плата осел отказ течение минута отправить домой слово приходить свой время запись медсестра торопиться обед относиться ребенок"
" |text парковочный место около женский консультация улица х бигичевад"
" |text мочь записаться врач отоларинголог расписание весь занятый участковый врач отправлять молодая врач участок который ничто мочь хотеть делать врач говорить голова болеть нос заложить вместо направление отоларинголог больничный продлить"
" |text здравствовать прийти медсанчасть татнефть прохождение медкомиссия работа кабинет номер отказать выдать амбулаторный карта утверждать опоздать час время приход просить оказать помощь"
" |text брат лежать онкология сибирский тракт условие ужасный посмотреть условие плакать хотеться имя помочь пожалуйста смотреть врач корпус отдел химиотерапия охт"
" |text сидеть очередь врач час живой очередь записаться это врач невозможно запись открываться пятница сразу весь занимать заболеть среда запись попасть смочь врач принимать человек запись кабинет половина радуга"
" |text поликлиника челюстный лицевой хирургия этаж палата поменять розетка современный"
" |text месяц назад получить направление гематолог пора тишина сторона поликлиника элементарный мочь пройти плановый осмотр специалист зав отделение ничто знать"
" |text пришлый плата покоить лор молодая парень начать весь орать принять основание отказ начало орать весь горло молодая девушка регистратор взрослый женщина отреагировать сказать посмотреть занимать очередь"
" |text неделя мочь записаться прием стоматолог ю юго западный никто свободный"
" |text участковый врач выписать направление ревматолог ркб год казань поликлиника адрес галактионов сей пора записать прием"
" |text добрый день направление дежурный врач стойка сказать запись общий анализ кровь известно пришлый запись полный невропатолог отпуск просить разобраться болеть сегодня анализ врач месяц"
" |text назначить укол пришлый процедурный кабинет медсестра говорить это шприц жалко шприц рубль кажется перебор скоро перчатка просить уложить койка одноразовый простыня девать простыня шприц"
" |text поликлин мыло сушилка рука хотя полотенце бумажный бумага число з бывать висеть раковина непонятно зато дверь автоматический хороший з плата поднять младш персонал весь тц мыло думать мыло это элементарный гигиена"
" |text требовать отремонтировать остаток буква свисать голова вид входной группа испортить"
" |text филиал разбросать весь советский район невозможно подписать медкарта детский сад поставить мант участок приходиться ездить сначала константиновка выжидать очередь прием идти очень долго космонавт поставить прививка мант"
" |text течение неделя врач гинеколог регистратура комрить завтрак запись появиться запись неделя врач просить принять мера"
" |text городской стоматология отказывать установка светоотверждать пломба указывать платность дать услуга минздрав ффомс выпустить документ включение светоотверждать пломба базовый программа омс действующий весь регион рф просить исправить данный нарушение фз"
" |text новый жк станция спортивный проблема поликлиника жк находиться граница усад лаишеский район однако относиться приволжский район год казань ул проезд детский детский поликлиника приволжский р прикреплять необходимый пройти мед осмотр садик"
" |text добрый время сутки мочь записать свой тетя стоматология хирург стоматология сказать запись открыться запись открыться запись полный запись открытый"
" |text поликлтник получаться дозвониться автоинформатор сообщать позвонить рабочий время"
" |text принимать неделя поликлиника"
" |text ходить прием терапевт кабинет это отвратительный терапевт посмотреть послушать лечиться сделать назначение просто закончить прием жалоба насморк возможный гайморит просто проигнорировать ужасно"
" |text добрый день записаться терапевт ждать запись день ранний запись оказаться необходимый консультация обследование невролог терапевт записать невролог тетрадь появиться запись врач невролог записать прием"
" |text неужели деньга поставить оборудование мрт дркб ребенок голодный сидеть часами ждать оформлять платный далеко дешевый услуга сидеть ждать весь делать мрт каждый мес каждый ситуация экономить ребенок это дно"
" |text бумага висеть пнд возле медосмотр почему указанный номер постановление хотеть вешать цена также устанавливать"
" |text детский поликлиника дневный стационар время прием пациент идти разгрузка молочный продукция открытый входной дверь улица коридор холодный улица приходиться заходить верхний одежда массажный кабинет соответствовать санитарный норма"
" |text регистратура поликлиника n давать справка платный услуга платный услуга телефон получаться должный прийти поликлиника узнать нужный платный услуга сколько стоить время сайт информация год жить век"
" |text доктор электронный запись работать"
" |text каждый медицинский учреждение детский поликлиника должный кварцевый лампа бактерицидный рециркулятор дать поликлиника работать система вентиляция исправить пожалуйста хотя ситуация"
" |text просто невозможно дозвониться регистратура полтора час тупо набирать номер трубка снимать"
" |text касса квд шинник отказать предоставление бланк прохождение мед осмотр право ссылаться бланк выдаваться часы работа мед осмотр право указать просить разобраться"
" |text регистратура говорят записываться госуслуга расписание большой месяц мочь попасть невролог головной боль"
" |text здравствовать наш престарелый мама лежать горбольница год чистополь слепой пропуск свободный посещение год врать вечерний посещение потребовать справка контакт больной корь никакой объявление нигде"
" |text мама пенсионерка обратиться острый боль уха половина ку деж вр запись сказать отправить половина ку мавлютов принять выписать лечение сказать прийти место жительство день пришлый принять записать прийтись идти платный"
" |text наш педиатр каб вести участок педиатр уволиться народ очень это продолжаться очень давно руководство поликлиника решить проблема фото минута завершение время прием"
" |text муж прием врач невролог операция головной мозг год попросить напровление мрт врач посчитать нужный жалоба жалоба прием попасть вопрос получить напровление мрт"
" |text красиво отремонтировать поликлиника чистый коридор говорят кабинет гинеколог очень холодный процедурный кабинет невозможно проходить осмотр нога холодное кафель мерзнуть моментально ощущение окно вообще"
" |text почему запись др специалист терапевт прождать неделя очередь терапевт прием говорят запись специалист эндокринолог открытый приходить др день ждать неделя"
" |text сидеть очередь кабинет талон сей пора попасть мочь прием талон бегать кабинет кабинет человек принимать"
" |text связь стремительный рост количество житель поселок мирный казанский усадьба вороновка петровский кояшлый боровой матюшина просьба организовать педиатрический помощь полный объем детский поликлиника поселок мирный перенаправлять поликлиника авангардный"
" |text март встать очередь узи сердце ребенок филиал адрес проспект заречье конец ноябрь узи сделать"
" |text прислать болеть ребенок поликлиника дежурный врач очередь ребенок принять получаться ребенок тратить минута еще птица сказать вставать очередь принять мера"
" |text систематический нарушение право налогоплательщик ребенок мочь прием врач взять справка необходимый половина день ждать это время ребенок подхватывать инфекция вновь прием записаться очередь час готовить жалоба министерство главврач работая"
" |text мочь дать талон электронейромемография звонить заведовать невролог уточнить почему талон говорить хотеть бесплатно ждать наш бесплатный медицина назначать обследование невролог посмеяться"
" |text очень грубо разговаривать сидеть чай распивать человек прийти минута ранний попросить ранний зайти грубо указать график медицина человек плохо палец пошевелить это медик вообще человек"
" |text число поступить неврология скора подозрение инсульт сделать кт результат никто сообщать ссылаться это смена делать еще просить родственник интересоваться здоровье звонок гора линия пройти сутки неведение"
" |text записываться прием педиатр неделя приходить минута назначить время толпа живой очередь придумать пропускать итог скандал час ожидание больной помещение разделить время прием запись"
" |text днем звонить регистратура ответить утром справочный ответить ноль реакция тип весь занятый сбрасываться звонок"
" |text почему женский консультация просить приносить пеленка прием врач узи пеленка входить перечень расходный материал омс"
" |text вызвать скорый ребенок высокий температура кашель боль горло момент написание жалоба время скора сей пора звонить повторно говорить мочь сделать ускорение состояться"
" |text добрый день наш дом женский консультация принимать обращаться сначала относиться женский консультация даурский направлять мавлютов невозможно записаться регистратура говорят обращаться зорг принимать"
" |text очередь кабинет забор кровь который принимать утро составлять человек ежедневно приходить успевать здать анализ имя говорят большой занимать кабинет кресло взятие анализ принимать бардак"
" |text регистратор поликлиника отказываться принять вызов дом ввиду загруженность фельдшер хотя пациент высокий температура ой день регистратор хамить телефон"
" |text дело туалет ркб корпус год вход ужасный вонь мыло туалетный бумага администратор заявить это проблема гардеробщица сестра хозяйка сказать мыло туалет бардак просить разобраться инфекция"
" |text портал работать запись врач поликлиника казань участок регистратура весь время занятый удаться дозвониться сказать запись окулист невролог необходимый лично подойти регистратура утро понедельник выстоять огромный живой очередь"
" |text ю неделя мочь записать отец офтальмолог црмба год нижнекамск ул ахтубинский uslugi tatarstan ru каждый день ровно утро открываться запись сайт начинать зависать выдавать ошибка свободный запись нужно увеличить колич часы"
" |text февраль время хирург сей пора граждань стоять грудничка очередь вместе больной ряд стоящий кашлять маска ребенок вообще ужас хирург исполнять свой обязанность глава врач"
" |text медсестра онкологический отделение онкодиспансер путать назначить лекарство вести грубо хамски вообще набирать работа имя место около больной диагноз"
" |text поликлиника номер необходимый срочный ремонт разбитый туалет отсутствовать ободок унитаз мыльница бумага сушилка работать приехать гость страна наверное весь"
" |text давно прикрепить городской больница адрес лечебный далее ориентировочно год участок просить оперативно решить данный вопрос"
" |text пришлый закрыть больничный прием длиться невозможно долго человек принимать час весь чихать кашлять итог вместо закрытие больничный снова заболеть очередь ощущение цель наш учреждение здравоохранение лечить напротив"
" |text каждый пытаться записаться сталкиваться талон регистратура сказать запись открываться каждый утро утро заходить портал запись возможно почему открывать запись неделя месяц сразу ранний"
" |text врач принимать запись должное время принимать записать новое правило почему существовать запись должный принимать вызывать фамилия отсутствие записаться принять записать порядок очередь прийти"
" |text подъем спуск лестничный площадка вход детский поликлиника наледь передвижение дать участок опасный рука ребенок спуск скользкий просить постелить противоскольжение покрытие"
" |text здравствовать мама состоять учет офтальмолог нея глаукома возможно записать прием госуслуга весь занятый утро заходить запись целый год мочь попасть офтальмолог"
" |text крайне редко обращаться половина ку медицинский помощь очередной сталкиваться неквалифицированный оказание мед услуга это также отказать выдача личный мед карта рука хотя содержаться личный персональный дать врач терапевт лор неврол"
" |text агрызский црб больница привозить труп машина территория пускать труп носить носилки морг метр идти труп тяжелый плохой погодный условие инуть видео скрин"
" |text огромный очередь приемный покой сидеть очередь час еще человек прием человек час"
" |text необходимый срочный ремонт инфекционный отделение бугульминский детский больница плесень грибок разваливаться штукатурка сильный холод высокий опасность здоровье ребенок взрослый нужно устранить нарушение"
" |text новое расписание запись появляться это время услугитатарин ру зависать минута весь место занятый каждый день телефон запись записаться детский гинеколог тянуть"
" |text напомнить век год который жить отделение гинекология нужный ремонт"
" |text хирургический отделение гкб й этаж отсутствовать мыло дозатор мыло часто отсутствовать туалетный бумага смена рулон неделя окно помещение унитаз закрасить полностью просматриваться улица вместо раковина металлический мойка"
" |text хирургический отделение гкб отсутствовать столовый пациент либо стол нормальный прием пища еда выдавать комната буфет порядок живой очередь скапливаться очередь пациент вынудить приносить еда палата прямо кровать тумбочка"
" |text течение месяц мочь записаться офтальмолог лор стоматолог осмотр требовать женский консультация пример талон врач отоларинголог день каждый утро пока зайти сайт госуслуга талон заканчиваться"
" |text обратиться ребенкомк стоматолог кдц лукин острый боль поставить лекарство держать долгий день снятие нужно записаться сегодня утро запись поликлиника открываться записаться врач"
" |text покрасить забор вокруг больница весь облупиться заржавелый"
" |text поликлиника менделеев огромный очередь кабинет n открытие закрытие лист нетрудоспособность соответсвенный это больной выздороветь пациент стоящий общий толпа прием идти очень очень медленно просить увеличить штат сотрудник работа лист"
" |text очень долго работать рентгенкабинет травматология очередь человек это человек принимать минута обеденный время кабинет закрываться просить наладить работа рентгенкабинет открыть еще"
" |text февраль год пошлый прием терапевт высокий температура тело терапевт направить общий анализ кровь лаборатория зайти лаборант отказаться взять анализ сказать брать графика написать забор кровь"
" |text туалет этаж поликлиника мыло бумага налить мыло баночка дозатор больница гигиена должный первое место"
" |text папа ходить фап нарат елг получить медицинский помощь промыть ушной раковина однако врач объяснить отсутствовать горячий вод связь отключение газа плита цель экономия средство мочь экономия нагрев вода режим работа неделя"
" |text период серьезный вирусный заболевание прохождение флюорография персонал поликлиника пос дербышка заморачиваться каждый пациент обрабатывать оборудование сколько кожный заболевание чувствовать защитить мед учреждение"
" |text течение х неделя пытаться записать ребенок детский стоматолог весь результатный стоматолог запись вообще х пытаться записаться сайт госуслуга начинать очень сильно зависать появляться запись ремонтный работа"
